Propinsi,Kota/Kab.,Kecamatan,Kelurahan,Kode Pos
Nanggroe Aceh Darussalam,Aceh Timur,Peudawa,Sama Dua,24454
Nanggroe Aceh Darussalam,Aceh Timur,Idi Rayeuk,Sampoimah,24454
Nanggroe Aceh Darussalam,Aceh Timur,Idi Tunong,Keude Keumuneng,24454
Nanggroe Aceh Darussalam,Aceh Timur,Idi Tunong,Keumuneng Lhok,24454
Nanggroe Aceh Darussalam,Aceh Timur,Darul Falah,Keudondong,24454
Nanggroe Aceh Darussalam,Aceh Timur,Idi Tunong,Buket Rumiya,24454
Nanggroe Aceh Darussalam,Aceh Timur,Idi Tunong,Buket Teukuh,24454
Nanggroe Aceh Darussalam,Aceh Timur,Idi Rayeuk,Buket Pala,24454
Nanggroe Aceh Darussalam,Aceh Timur,Peudawa,Alue Ie Itam,24454
Nanggroe Aceh Darussalam,Aceh Timur,Idi Rayeuk,Alue Dua Muka S,24454
Nanggroe Aceh Darussalam,Aceh Timur,Idi Tunong,Alue Kumbang A,24454
Nanggroe Aceh Darussalam,Aceh Timur,Ranto Peureulak,Seuneubok Johan,24453
Nanggroe Aceh Darussalam,Aceh Timur,Ranto Peureulak,Seuneubok Jaya,24453
Nanggroe Aceh Darussalam,Aceh Timur,Ranto Peureulak,Seuneubok Dalam,24453
Nanggroe Aceh Darussalam,Aceh Timur,Peureulak,Paya Lipah,24453
Nanggroe Aceh Darussalam,Aceh Timur,Peureulak Barat,Paya Biek,24453
Nanggroe Aceh Darussalam,Aceh Timur,Peureulak Barat,Paya Gajah,24453
Nanggroe Aceh Darussalam,Aceh Timur,Peureulak Timur,Jeungki,24453
Nanggroe Aceh Darussalam,Aceh Timur,Peureulak,Dama Tutong,24453
Nanggroe Aceh Darussalam,Aceh Timur,Peureulak Timur,Geulanggang Merak,24453
Nanggroe Aceh Darussalam,Aceh Timur,Ranto Peureulak,Beurandang,24453
Nanggroe Aceh Darussalam,Aceh Timur,Peureulak,Bangka Rimung,24453
Nanggroe Aceh Darussalam,Aceh Timur,Peureulak,Bandrong,24453
Nanggroe Aceh Darussalam,Aceh Timur,Ranto Peureulak,Alue Batee,24453
Nanggroe Aceh Darussalam,Aceh Timur,Rantau Selamat,Simpang Peut,24452
Nanggroe Aceh Darussalam,Aceh Timur,Rantau Selamat,Simpang Aneuh,24452
Nanggroe Aceh Darussalam,Aceh Timur,Birem Bayeun,Birem Rayeuk,24452
Nanggroe Aceh Darussalam,Aceh Timur,Birem Bayeun,Blang Tualang,24452
Nanggroe Aceh Darussalam,Aceh Timur,Birem Bayeun,Benteng,24452
Nanggroe Aceh Darussalam,Aceh Timur,Birem Bayeun,Alue Buloh/Baloh,24452
Nanggroe Aceh Darussalam,Aceh Timur,Birem Bayeun,Afdeling II Bukit/Buket,24452
Nanggroe Aceh Darussalam,Langsa,Langsa Lama,Seulalah Baru,24416
Nanggroe Aceh Darussalam,Langsa,Langsa Baro,Timbang Langsa,24415
Nanggroe Aceh Darussalam,Langsa,Langsa Baro,Pondok Kelapa,24415
Nanggroe Aceh Darussalam,Langsa,Langsa Barat,Seuriget,24415
Nanggroe Aceh Darussalam,Langsa,Langsa Kota,Blang Sinibong/Seunibong,24412
Nanggroe Aceh Darussalam,Langsa,Langsa Timur,Sukarejo,24411
Nanggroe Aceh Darussalam,Langsa,Langsa Lama,Suka JD KBN Ireng,24411
Nanggroe Aceh Darussalam,Langsa,Langsa Timur,Alue Merbau,24411
Nanggroe Aceh Darussalam,Langsa,Langsa Barat,Sungai Paus Tanjong,24410
Nanggroe Aceh Darussalam,Langsa,Langsa Barat,Sungai Pauh,24410
